ItemId,title,price,categories1,categories2,categories3,minYear,maxYear
14419,"Swing Set Stuff Spring Loaded Connector Clip Pair with SSS Logo Sticker, 3/8"" x 3 1/2""",4.02,Toys & Games,Sports & Outdoor Play,Play Sets & Playground Equipment,5,14
14423,"Favinor™ Unicorn Stationary Party Souvenirs Favors 48 Gift Pack – 12 Erasers – 12 Themed Booklets – 12 Pencils – 12 Stickers - Kids Birthday Party Supplies Bulk Set - Ideal As Party Favor, Reward Prizes, carnival And Events",20.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
14438,White Mountain Puzzles Solar System - 300 Piece Jigsaw Puzzle,16.99,Toys & Games,Puzzles,Jigsaw Puzzles,12,9999
14444,"McFarlane - Mortal Kombat 7"" Figures - Commando Spawn",18.99,Toys & Games,Toy Figures & Playsets,Action Figures,14,9999
14448,Playtek PT4023 Bubble Blasters,28.99,Toys & Games,Sports & Outdoor Play,Bubbles,6,9999
14455,78 Pack Construction Birthday Party Supplies for Boys Dump Truck Birthday Banner Balloons Excavators Bulldozers Dump Trucks Construction Theme Birthday Party Decorations for Boys Kids,16.99,Toys & Games,Party Supplies,Decorations,3,9999
14479,"Baby Silicone Dimples Toys, Brain Teaser Simple Sensory Toys for Toddlers, Silicone Flipping Board Toys, Early Educational Fidget Toy for Kids, ADHD Fidget Toys Stress Relief Hand Toys Gifts",5.99,Toys & Games,Novelty & Gag Toys,Fidget Toys,1,2
14490,LEGO Accessories: Star Wars Replacement Blue Lightsaber (Trans-Blue) - for Minifigs,4.58,Toys & Games,Building Toys,Figures,13,9999
14502,"Miniland Educational - Minimobil 9 piece set - Durable Assorted Flexible Plastic Toy Cars For Young Children, Safe Non Removable Wheels, Promotes Tactile Skills And Coordination",26.98,Toys & Games,Preschool,Pre-Kindergarten Toys,2,6
14503,"TOYANDONA 12pcs Sticky Wall Climbers, Creative Stretchy Sticky Bug Toys Window Crawler Toys for Kids Party Favor Tricky Novelty Toys (Random Color)",8.49,Toys & Games,Novelty & Gag Toys,Gag Toys & Practical Jokes,1,17
14521,"Learning Resources Penguins On Ice Math Activity Set, Homeschool, Early Math Skills, 110 Pieces, Ages 5+",29.77,Toys & Games,Baby & Toddler Toys,Early Development & Activity Toys,5,8
14530,Silk & Cane Magic Wand to Snake Tricks,24.99,Toys & Games,Novelty & Gag Toys,Magic Kits & Accessories,6,18
14543,Pinatas Mexican Mariachi Velvet Charro Hat- Large Size,45.95,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
14549,INJORA Front & Rear Axles Set +4mm Extended Black Axles Upgrades Set for SCX24 Deadbolt JLU C10 Bronco Gladiator Axial 1/24 RC Crawler Upgrade Parts,72.98,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,14,9999
14551,Magic The Gathering - Scythe Specter - Commander,2.54,Toys & Games,Games & Accessories,Card Games,16,9999
14572,Roblox Action Collection - Jailbreak: Secret Agent + Two Mystery Figure Bundle [Includes 3 Exclusive Virtual Items],19.99,Toys & Games,Toy Figures & Playsets,Action Figures,6,9999
14594,Lucy Hammett Games Bug Bingo Board Game,16.21,Toys & Games,Games & Accessories,Board Games,3,15
14610,The Puppet Company Baby Monsters Red Monsters Hand Puppet,25.0,Toys & Games,Puppets & Puppet Theaters,Hand Puppets,2,7
14637,E-flite 60-Amp Pro Switch-Mode BEC Brushless ESC V2 EC3 EFLA1060B Speed Controls Aircraft,97.99,Remote & App Controlled,Remote & App Controlled Vehicle Parts,Power Plant & Driveline Systems,14,9999
14639,"EMiEN Blue Floral Print Vintage Woven Carpet Rug Blanket Miniature Ornament Kits,Miniature Ornament for DIY Dollhouse Decoration",7.29,Toys & Games,Dolls & Accessories,Dollhouse Accessories,3,9999
14647,BRIKSMAX Santa's Workshop Led Lighting Kit- Compatible with Lego 10245 Building Blocks Model- Not Include The Lego Set,27.99,Toys & Games,Building Toys,Storage & Accessories,8,9999
14677,"Sparkle Girlz-Dolls-4.7""-Fantasy Little Friend Collection Set of 10 by ZURU",34.9,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
14695,MasterPieces Floor Puzzle - Jumbo Size 36 Piece Jigsaw Puzzle for Kids - Clifford The Big Red Dog Shaped Puzzle - 3ftx2ft,16.97,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
14697,1i4 Group Warm Pals Microwavable Lavender Scented Plush Toy Stuffed Animal - Bashful Bunny,25.95,Toys & Games,Preschool,Toddler Toys,1,9999
14699,TAMASHII NATIONS Bandai S.H. Figuarts Super Saiyan God Super Saiyan Vegeta Dragon Ball Super: Broly Action Figure,227.99,Toys & Games,Toy Figures & Playsets,Action Figures,13,9999
14711,"FUN LITTLE TOYS 12PCS Easter Eggs Prefilled with Sea Animals Squirters Bath Toys, Easter Egg Fillers Water Table Toys for Toddlers Easter Basket Stuffers Water Toys for Easter Party Favors",19.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
14721,PiaoHao 5 Pieces Military Challenge Coins Thank You for Your Service,16.99,Toys & Games,Dress Up & Pretend Play,Money & Banking,12,9999
14732,"Banpresto One Piece Treasure Cruise World Journey Vol.3-Crocodile-, Multiple Colors",37.99,Toys & Games,Toy Figures & Playsets,Action Figures,13,15
14771,Marvel Avengers Age of Ultron Ultron 2.0 and Ultron Sentries,29.98,Toys & Games,Toy Figures & Playsets,Action Figures,4,9999
14773,"XtraLarge Happy New Year Banner - 72x44 Inch | Happy New Year Decorations 2023 | Firework New Years Banner 2023 for Nye Decorations 2023 | Happy New Year Backdrop, New Years Eve Party Supplies 2023",15.97,Toys & Games,Party Supplies,Decorations,16,9999
14776,"Great Eastern Entertainment Hunter X Hunter- Gon 8"" H Plush",16.0,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,15,9999
14777,"Think2Master Colorful Ocean Life 100 Pieces Jigsaw Puzzle Fun Educational Toy for Kids, School & Families. Great Gift for Boys & Girls Ages 4-8 to Stimulate Learning. Size:23.4” X 16.5”",19.99,Toys & Games,Preschool,Pre-Kindergarten Toys,4,9999
14780,Critsuccess R20 Blue Dice Ring (Size 8),20.87,Toys & Games,Games & Accessories,Game Accessories,12,9999
14798,HEXBUG Remote Control Dragon - Rechargeable Toy for Kids - Adjustable Robotic Dinosaur Figure - Colors May Vary,27.49,Toys & Games,Remote & App Controlled Vehicles & Parts,Robots,8,9999
14824,AllinRC Extended Wheel Hubs 7mm Hex Extension & Cross Wrench Upgrades for Axial SCX24 1/24 RC Crawler Car (Red),9.39,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,14,9999
14834,23 Pieces Forest Animals Figures Woodland Animals Figurines Woodland Creatures Realistic Plastic Wild Animals with Elk Wolf Bear Raccoon Deer Figurines Playset Cake Toppers for Kids Children Toddlers,27.99,Toys & Games,Toy Figures & Playsets,Playsets,12,9999
14852,Kayou Naruto Official Premium Booster Box Tier 3 Naruto CCG TCG,42.69,Toys & Games,Games & Accessories,Card Games,12,9999
14855,Yu-Gi-Oh! - Black Magic Ritual (PP01-EN002) - Premium Pack 1 - Unlimited Edition - Secret Rare,9.48,Toys & Games,Games & Accessories,Card Games,13,9999
14880,Tactic 4 Cell AA Battery Holder with FUT J Connector,4.99,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,15,9999
14890,Hand Cranked Card Shuffler (2-Deck),15.74,Toys & Games,Games & Accessories,Casino Equipment,8,9999
14904,Playmobil Red Panda Habitat,31.19,Toys & Games,Preschool,Pre-Kindergarten Toys,4,14
14919,"vidonio Natural DIY Kaleidoscope Kit, New Wooden Magic Rotating Kaleidoscope Making Set for Nature Lovers, Best Gift, Outdoor Classic Handmade Education Toys for Kids (1 Pcs Flower)",16.98,Toys & Games,Novelty & Gag Toys,Prisms & Kaleidoscopes,3,9999
14924,12pcs Dog Bone Balloons Aluminum Foil Bone Shaped Balloons for Pets Dog Kids Birthday Party Supplies,9.98,Toys & Games,Party Supplies,Decorations,12,9999
14957,"Model Power HO Target Signal, 3 Light",22.61,Toys & Games,Vehicles,Vehicle Playsets,14,9999
14982,Orange Rouge Yuri!!! On Ice Yuri Katsuki Nendoroid Figure,81.75,Toys & Games,Toy Figures & Playsets,Action Figures,15,9999
14983,"Barbie Rewind 80s Edition Career Girl Doll (11.5-in Blonde) Wearing Blazer, Houndstooth Skirt & Accessories, with Cassette Tape Doll Stand, Gift for Collectors",49.95,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
14991,Luck Lab 11.5 Inch Dice Tray – Purple - Big Octagonal Dice Tray with Luxurious Rolling Area for RPG Table Top Gaming Like D&D - Raven Design,23.95,Toys & Games,Games & Accessories,Game Accessories,12,9999
15002,"Weird City Games: Canopy, Card Game, Fast and Fun Gameplay, Features 25 Unique Species of Rainforest Animals and Plants, Solo or Multiplayer Option, For Ages 8 and up",29.0,Toys & Games,Games & Accessories,Card Games,10,9999
15009,Vosego Ludwig Van Beethoven Virtuoso Bear | 40 mins Classical Music for Babies | 15″ Award Winning Musical Soft Toy | Educational Toy for Infants Kids Adults,54.99,Toys & Games,Preschool,Pre-Kindergarten Toys,0,14
15013,"Unicorn Party Supplies ""Believe In Unicorns"" 1st Birthday Balloon Bouquet Decorations",19.99,Toys & Games,Party Supplies,Decorations,8,9999
15086,"Playz Beauty Salon Perfume & Bath Bomb Arts & Crafts Science Activity & Experiment Gift for Girls Age 8, 9, 10, 11, 12",21.99,Toys & Games,Learning & Education,Science Kits & Toys,8,9999
15089,"Funko Pop Television: South Park - Chef Collectible Figure, Multicolor",50.99,Toys & Games,Toy Figures & Playsets,Action Figures,14,9999
15109,The RallyBird Baseball Board Game,45.99,Toys & Games,Games & Accessories,Board Games,13,9999
15113,"TEMI Diecast Engineering Construction Vehicle Toy Set w/Play Mat,Truck Carrier,Forklift,Bulldozer,Excavator,Mixer,Dump Truck, Alloy Metal Car Toys Set for 3 4 5 6 Years Old Toddlers Kids Boys & Girls",19.54,Toys & Games,Vehicles,Vehicle Playsets,3,12
15143,DC Collectibles Aquaman Movie: Black Manta Resin Statue,194.95,Toys & Games,Collectible Toys,"Statues, Bobbleheads & Busts",4,9999
15144,YU-GI-OH! - Anti-Spell Fragrance (OP01-EN011) - OTS Tournament Pack 1 - Unlimited Edition - Super Rare,4.1,Toys & Games,Games & Accessories,Card Games,13,9999
15150,"Aosom 12V Kids Ride On Car Electric Off-Road UTV Truck Toy with Parental Remote Control, Suspensions, USB, Bluetooth, 3 Speeds & 4 Motors, Camo Green",299.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,8
15153,Scientific Explorer My First Chemistry Kit,25.81,Toys & Games,Preschool,Pre-Kindergarten Toys,4,7
15189,"Fisher-Price Baby Walker Learning Toy, Walk Bounce & Ride Pony Ride-On with Music and Lights for Infants and Toddlers Ages 9+ Months [Amazon Exclusive]",52.99,Toys & Games,Preschool,Pre-Kindergarten Toys,1,3
15190,Ximimark Multi RC Digital Motor Servo Tester 3CH ECS Consistency Speed Controler Checker,8.99,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,0,9999
15203,Magic: the Gathering - Throne of Empires - Magic 2012,5.78,Toys & Games,Games & Accessories,Card Games,16,9999
15216,RC Light Bar 36 LED Lights Kit for Traxxas Slash Rustler SCX10 1/10 1/8 Scale RC Car Truck,15.98,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,14,9999
15226,"PoKéMoN Ultimate Battle Multi 10 Pack Action Figures - Gengar, Pikachu, Charmander, Squirtle, Bulbasaur, Eevee, Sobble, Grookey, Scorbunny & Munchlax - Official Authentic Details",42.99,Toys & Games,Toy Figures & Playsets,Action Figures,3,9999
15254,POP TV: Squid Game- Player 456:Seong Gi-hun,3.47,Toys & Games,Collectible Toys,"Statues, Bobbleheads & Busts",6,9999
15258,Jumbl 1000-Piece Puzzle Board w/Cover | 23” x 31” Jigsaw Puzzle Table w/ 6 Removable Storage & Sorting Drawers | Smooth Plateau Fiberboard Work Surface & Reinforced Hardwood | for Games & Puzzles,89.99,Toys & Games,Puzzles,Puzzle Accessories,12,9999
15274,Fun Express Motivational Smiley Face Stickers - 1 Piece - Educational and Learning Activities for Kids,7.99,Toys & Games,Preschool,Pre-Kindergarten Toys,0,9999
15278,"Emyzkc Anime Plush Doll ,Soft Stuffed Figure Toy Collectible, Nice Gift for Anime Fans,Kids Christmas Birthday Gift 11.8 inch. (B)",23.99,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,0,9999
15294,"Traxxas 5476X Hex Wrenches with 1.5mm, 2mm, 2.5mm and 3mm Ball",9.88,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,15,9999
15307,Fire Breathing Dragon Party Supplies Balloon Bouquet Decorations,16.99,Toys & Games,Party Supplies,Decorations,8,9999
15310,Ecore Fun 14.5 Inch Black Girl Doll and Doll Bag Travel Sets American 14.5 inch Doll Travel Case Suitcase Storage Bag Carry Bag with Multi-Pocket Best Gift for Kids,29.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
15314,Integy RC Model C28209GUN HD Steel Front Universal Drive Shaft (2) for Traxxas 1/10 Slash & Stampede 4X4,39.99,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,15,9999
15317,"28 Pcs Valentines Day Multicolor Glow in The Dark Slime with Hearts Stickers for Kids Valentine Classroom Exchange, Valentine Party Favors, Gift Exchange, Game Prizes Classroom Gift",19.99,Toys & Games,Party Supplies,Party Favors,12,9999
15321,Hapinest Hot Lava Monster Floor Game for Kids Ages 3 4 5 6 7 8 Years and Up,16.99,Toys & Games,Games & Accessories,Floor Games,3,8
15325,"Fisher-Price Disney Mickey Mouse Clubhouse, Goofy's Jalopy",17.79,Toys & Games,Preschool,Pre-Kindergarten Toys,2,5
15333,"EnderToys Locking Dungeon Tiles - Halls & Passages, Paintable 3D Printed Tabletop Role Playing Game Terrain Scenery for 28mm Miniatures",59.99,Toys & Games,Games & Accessories,Tile Games,15,9999
15341,"14"" Green Monster, Hand Puppet",27.49,Toys & Games,Puppets & Puppet Theaters,Hand Puppets,3,10
15357,"WishaLife Kids Tool Set - Toddler Tool Set with Toy Chainsaw, Electric Toy Drill, Pretend Play Construction Tools Toy Gifts for Kids Toddlers Boys Girls Ages 3 4 5 6 7 8 Years Old",39.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,8
15368,Marbotic - Lowercase Smart Letters for iPad - Ages 2-5 - Interactive Wooden Letters - Hands-on Educational Learning Games for Preschoolers,89.99,Toys & Games,Learning & Education,Reading & Writing,3,5
15380,Skylety 3 Pieces Googly Eyes Glasses Funny Shaking Costume Eyes Glass Novelty Shades Funny Eyewear Funny Googly Accessories for Halloween Party Favor Men Kids,8.99,Toys & Games,Novelty & Gag Toys,Gag Toys & Practical Jokes,1,9999
15400,Wooden Jigsaw Puzzles for Kids Ages 3-5 Year Old 30 Piece Colorful Wooden Puzzles for Toddler Children Learning Educational Puzzles Toys for Boys and Girls Set for Kids 3 4 5 6 Year Old (6 Puzzles),15.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,5
15403,"ARRMA Set Screw 4x4mm (10), ARAC9826",7.99,Remote & App Controlled,Remote & App Controlled Vehicle Parts,Vehicle Bodies & Scale Accessories,14,9999
15408,EMAX Avan Flow 5x4.3x3 Propeller (Set of 4 - Black),5.27,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicles,0,9999
15421,EuroGraphics Tea Cups 1000Piece Puzzle (6000-5314),19.54,Toys & Games,Puzzles,Jigsaw Puzzles,13,9999
15445,101 Magic Tricks with a Stripper Deck Booklet,6.99,Toys & Games,Novelty & Gag Toys,Magic Kits & Accessories,12,9999
15447,"Traxxas 2336 Turnbuckles 78mm, Toe Links, T-Maxx, 2-Piece",6.78,Toys & Games,Remote & App Controlled Vehicles & Parts,Remote & App Controlled Vehicle Parts,10,15
15470,(100) YuGiOh Standard Size Sleeves Dark Magician Girl Card Sleeves 100 Pieces #61,16.99,Toys & Games,Collectible Toys,Collectible Display & Storage,13,9999
15516,"Funko Pop! Keychain: Wonder Woman 1984 - Wonder Woman Hold No Helmet, Multicolor",8.04,Toys & Games,Collectible Toys,"Statues, Bobbleheads & Busts",6,9999
15518,"Boley 4 Piece Soft Whale and Shark Figure Toys - Realistic Humpback Whale, Hammerhead, Great White, and Whale Shark Figurines - Educational Ocean Creature Toys for Kids, Children, Toddlers",19.95,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
15529,REXREII Toddler Girls Princess Ballerina Tutu Dress Rapunzel Sofia Snow White Frozen Elsa Fancy Dress Up Halloween Costume,24.99,Toys & Games,Preschool,Toddler Toys,1,9999
15547,Hasbro Gaming Bop It,58.04,Toys & Games,Games & Accessories,Handheld Games,8,18
15562,WWE Sasha Banks vs Alexa Bliss 2-Pack,83.99,Toys & Games,Toy Figures & Playsets,Action Figures,3,12
15571,"GIANTmicrobes Egg Cell Plush -Learn about the Reproductive System with this Educational Plush, Memorable Gift for Doctors, Students, Scientists, Fertility Experts and all with a Healthy Sense of Humor",16.95,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,3,15
15572,"Wild Kratts Fliers Action Figure Toys, 4-Pack - Activate Creature Power - Officially Licensed - Collectible Figures & Discs - Set of 4 - Great Gift for Kids - Ages 3+",19.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,15
15589,"Gilumza Robot Gorilla Toys for Kids, King Kong Robots Gifts for Boys Girls Adults with LED Eye, Fun Vital Boxing Orangutan Toy (Red)",20.99,Toys & Games,Kids' Electronics,Electronic Pets,3,9999
15592,"LEGO Disney Belle and Rapunzel’s Royal Stables 43195 Building Kit; Great for Inspiring Imaginative, Creative Play (239 Pieces)",38.99,Toys & Games,Building Toys,Building Sets,5,9999
15609,"Squishable / Mini Acorn 7"" Plush",26.49,Toys & Games,Stuffed Animals & Plush Toys,Stuffed Animals & Teddy Bears,0,9999
15624,Funny House Lovely New 20 Inch 50cm Full Body Soft Vinyl Silicone Realistic Lifelike Reborn Baby Doll Newborn Girl Dolls Mouth with Dummy Xmas Gift,69.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
15643,"MOLUK Fat Brain Toys HIX 4PC Convertible Cones Building & Fidget Toy Red, Blue, Green, Yellow",19.95,Toys & Games,Baby & Toddler Toys,Early Development & Activity Toys,2,9999
15651,Melody Jane Dollhouse Baby Toddler in Spotted Suit Miniature Porcelain People,6.99,Toys & Games,Dolls & Accessories,Dollhouse Accessories,14,9999
15683,"Gabby's Dollhouse, 13-inch Talking Pandy Paws Plush Toy with Lights, Music and 10 Sounds and Phrases",24.99,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
15687,"BAOLI 31 Keys Piano Keyboard Electronic Organ Toy Educational Musical Instruments for Kids Toddlers with Microphone and Stool, Black",69.99,Toys & Games,Learning & Education,Musical Instruments,3,12
15765,"Premium, Deluxe Kids Indoor Teepee Tent with Thick Canvas Fabric, Peek-a-Boo Window, Tiebacks, Covered Pole Sleeves, and Canvas Carry Case -by Tiny Hideaways (Bubble Gum Pink)",42.95,Toys & Games,Preschool,Pre-Kindergarten Toys,3,9999
